ticker,begin,close,standclose,aligned
TTLK,2019-12-19,0.219,-1.7868162364430424,-1.7975185788457408
TTLK,2019-12-20,0.2175,-1.7974057233715306,-1.7838126425986802
TTLK,2019-12-23,0.2225,-1.7621074336099023,-1.7694184448811736
TTLK,2019-12-24,0.222,-1.7656372625860655,-1.7543388384584393
TTLK,2019-12-25,0.223,-1.7585776046337396,-1.7385766760956929
TTLK,2019-12-26,0.2235,-1.7550477756575766,-1.7221348105581513
TTLK,2019-12-27,0.2245,-1.747988117705251,-1.7050160946110324
TTLK,2019-12-30,0.23,-1.7091599989674595,-1.6872233810195523
TTLK,2020-01-03,0.2395,-1.6420932484203656,-1.588903396625466
TTLK,2020-01-06,0.2645,-1.4656017996122233,-1.4985350973636664
TTLK,2020-01-08,0.265,-1.4620719706360605,-1.415964587351549
TTLK,2020-01-09,0.2585,-1.5079597473261774,-1.3410389294138287
TTLK,2020-01-10,0.261,-1.4903106024453632,-1.2736061450825527
TTLK,2020-01-13,0.2925,-1.2679313769471043,-1.2135152145970882
TTLK,2020-01-14,0.279,-1.3632367593035009,-1.1606160769041347
TTLK,2020-01-15,0.304,-1.186745310495359,-1.1147596296577127
TTLK,2020-01-16,0.3585,-0.8019939520936089,-1.0757977292191716
TTLK,2020-01-17,0.3575,-0.8090536100459346,-1.0435831906571862
TTLK,2020-01-20,0.357,-0.8125834390220974,-1.0179697877477574
TTLK,2020-01-21,0.3505,-0.8584712157122144,-0.9988122529742129
TTLK,2020-01-22,0.345,-0.8972993344500058,-0.985966277527206
TTLK,2020-01-23,0.3265,-1.0279030065680308,-0.9792885113047163
TTLK,2020-01-24,0.3175,-1.091439928138962,-0.9786365629120488
TTLK,2020-01-27,0.3015,-1.204394455376173,-0.9838689996618353
TTLK,2020-01-28,0.319,-1.0808504412104734,-0.9948453475740346
TTLK,2020-01-29,0.328,-1.0173135196395422,-1.0114260913759305
TTLK,2020-01-30,0.333,-0.9820152298779137,-1.0334726745021325
TTLK,2020-01-31,0.322,-1.0596714673534964,-1.060847499094578
TTLK,2020-02-03,0.311,-1.1373277048290789,-1.0934139260025284
TTLK,2020-02-04,0.314,-1.1161487309721019,-1.131036274782573
TTLK,2020-02-05,0.313,-1.1232083889244275,-1.149696785242148
TTLK,2020-02-06,0.31,-1.1443873627814047,-1.1642779092014994
TTLK,2020-02-07,0.3065,-1.1690961656145447,-1.1748458171769254
TTLK,2020-02-10,0.302,-1.2008646264000102,-1.1814662752064946
TTLK,2020-02-11,0.302,-1.2008646264000102,-1.1842046448500472
TTLK,2020-02-12,0.296,-1.2432225741139644,-1.183125883189192
TTLK,2020-02-13,0.293,-1.2644015479709414,-1.1782945428273068
TTLK,2020-02-14,0.3,-1.2149839423046616,-1.169774771889541
TTLK,2020-02-17,0.309,-1.1514470207337304,-1.1576303140228106
TTLK,2020-02-18,0.3045,-1.183215481519196,-1.1419245083958058
TTLK,2020-02-19,0.3,-1.2149839423046616,-1.1227202896989827
TTLK,2020-02-20,0.3,-1.2149839423046616,-1.1770333952980665
TTLK,2020-02-21,0.299,-1.2220436002569872,-1.2279727437735568
TTLK,2020-02-25,0.291,-1.278520863875593,-1.2756000563812209
TTLK,2020-02-26,0.2865,-1.3102893246610585,-1.3199766498985954
TTLK,2020-02-27,0.276,-1.3844157331604778,-1.361163436624987
TTLK,2020-02-28,0.26,-1.497370260397689,-1.3992209243814708
TTLK,2020-03-02,0.278,-1.3702964172558265,-1.4342092165108944
TTLK,2020-03-03,0.288,-1.29969983773257,-1.4661880118778732
TTLK,2020-03-04,0.285,-1.3208788115895471,-1.4952166048687912
TTLK,2020-03-05,0.2825,-1.3385279564703612,-1.5213538853918056
TTLK,2020-03-06,0.267,-1.4479526547314092,-1.54465833887684
TTLK,2020-03-10,0.242,-1.6244441035395514,-1.5651880462755903
TTLK,2020-03-11,0.243,-1.6173844455872257,-1.5830006840615212
TTLK,2020-03-12,0.2165,-1.8044653813238563,-1.5981535242298661
TTLK,2020-03-13,0.224,-1.7515179466814137,-1.6107034342976294
TTLK,2020-03-16,0.24,-1.638563419444203,-1.6207068773035858
TTLK,2020-03-17,0.2255,-1.7409284597529253,-1.6282199118082783
TTLK,2020-03-18,0.2015,-1.9103602506087416,-1.6332981918940206
TTLK,2020-03-19,0.21,-1.8503531580139736,-1.6359969671648953
TTLK,2020-03-20,0.2245,-1.747988117705251,-1.6363710827467566
TTLK,2020-03-23,0.2225,-1.7621074336099023,-1.6344749792872268
TTLK,2020-03-24,0.236,-1.6668020512535056,-1.6303626929556967
TTLK,2020-03-25,0.24,-1.638563419444203,-1.6240878554433311
TTLK,2020-03-26,0.246,-1.5962054717302487,-1.6157036939630611
TTLK,2020-03-27,0.247,-1.589145813777923,-1.6052630312495886
TTLK,2020-03-30,0.252,-1.5538475240162946,-1.5928182855593844
TTLK,2020-03-31,0.26,-1.497370260397689,-1.578421470670691
TTLK,2020-04-01,0.259,-1.5044299183500147,-1.562124195883519
TTLK,2020-04-02,0.2625,-1.4797211155168748,-1.54397766601965
TTLK,2020-04-03,0.2775,-1.3738262462319892,-1.524032681422633
TTLK,2020-04-06,0.2945,-1.253812061042453,-1.5023396379577898
TTLK,2020-04-07,0.295,-1.25028223206629,-1.4789485270122111
TTLK,2020-04-08,0.2935,-1.2608717189947787,-1.4539089354947545
TTLK,2020-04-09,0.292,-1.271461205923267,-1.4272700458360528
TTLK,2020-04-10,0.301,-1.207924284352336,-1.3990806359885033
TTLK,2020-04-13,0.299,-1.2220436002569872,-1.3693890794262762
TTLK,2020-04-14,0.3005,-1.2114541133284988,-1.3382433451453108
TTLK,2020-04-15,0.292,-1.271461205923267,-1.305690997663315
TTLK,2020-04-16,0.29,-1.2855805218279186,-1.271779197019768
TTLK,2020-04-17,0.2965,-1.2396927451378015,-1.2365546987759177
TTLK,2020-04-20,0.2985,-1.2255734292331502,-1.200063854014783
TTLK,2020-04-21,0.2935,-1.2608717189947787,-1.1623526093411514
TTLK,2020-04-22,0.296,-1.2432225741139644,-1.1234665068815806
TTLK,2020-04-23,0.3025,-1.1973347974238473,-1.083450684284398
TTLK,2020-04-24,0.3055,-1.1761558235668703,-1.0915700216000945
TTLK,2020-04-27,0.325,-1.0384924934965192,-1.0994824313922074
TTLK,2020-04-28,0.3375,-0.9502467690924481,-1.1071890643015267
TTLK,2020-04-29,0.332,-0.9890748878302393,-1.1146910709688425
TTLK,2020-04-30,0.3305,-0.9996643747587279,-1.1219896020349442
TTLK,2020-05-04,0.3325,-0.9855450588540765,-1.1290858081406223
TTLK,2020-05-05,0.338,-0.9467169401162853,-1.1359808399266647
TTLK,2020-05-06,0.3435,-0.9078888213784939,-1.1426758480338641
TTLK,2020-05-07,0.3515,-0.8514115577598887,-1.1491719831030083
TTLK,2020-05-08,0.3535,-0.8372922418552373,-1.1554703957748864
TTLK,2020-05-12,0.3265,-1.0279030065680308,-1.16157223669029
TTLK,2020-05-13,0.307,-1.1655663366383817,-1.1674786564900077
TTLK,2020-05-14,0.292,-1.271461205923267,-1.1731908058148302
TTLK,2020-05-15,0.3,-1.2149839423046616,-1.178709835305547
TTLK,2020-05-18,0.299,-1.2220436002569872,-1.1840368956029463
TTLK,2020-05-19,0.2975,-1.2326330871854758,-1.18917313734782
TTLK,2020-05-20,0.298,-1.2291032582093129,-1.1941197111809576
TTLK,2020-05-21,0.296,-1.2432225741139644,-1.1988777677431477
TTLK,2020-05-22,0.2955,-1.2467524030901271,-1.2034484576751807
TTLK,2020-05-25,0.295,-1.25028223206629,-1.2078329316178462
TTLK,2020-05-26,0.297,-1.2361629161616388,-1.2120323402119348
TTLK,2020-05-27,0.295,-1.25028223206629,-1.2160478340982355
TTLK,2020-05-28,0.2925,-1.2679313769471043,-1.2198805639175376
TTLK,2020-05-29,0.2905,-1.2820506928517557,-1.2235316803106322
TTLK,2020-06-01,0.2925,-1.2679313769471043,-1.2270023339183083
TTLK,2020-06-02,0.2885,-1.296170008756407,-1.230293675381355
TTLK,2020-06-03,0.28,-1.3561771013511752,-1.2334068553405633
TTLK,2020-06-04,0.2755,-1.3879455621366408,-1.2363430244367222
TTLK,2020-06-05,0.2835,-1.3314682985180355,-1.2391033333106223
TTLK,2020-06-08,0.288,-1.29969983773257,-1.2416889326030525
TTLK,2020-06-09,0.2885,-1.296170008756407,-1.2441009729548027
TTLK,2020-06-10,0.2865,-1.3102893246610585,-1.2463406050066634
TTLK,2020-06-11,0.2835,-1.3314682985180355,-1.2484089793994237
TTLK,2020-06-15,0.2805,-1.3526472723750123,-1.2503072467738727
TTLK,2020-06-16,0.2865,-1.3102893246610585,-1.252036557770802
TTLK,2020-06-17,0.287,-1.3067594956848956,-1.2535980630309997
TTLK,2020-06-18,0.2895,-1.2891103508040813,-1.2549929131952569
TTLK,2020-06-19,0.289,-1.2926401797802443,-1.2562222589043626
TTLK,2020-06-22,0.288,-1.29969983773257,-1.257287250799106
TTLK,2020-06-23,0.2885,-1.296170008756407,-1.2581890395202784
TTLK,2020-06-25,0.284,-1.3279384695418728,-1.2589287757086685
TTLK,2020-06-26,0.283,-1.3349981274941984,-1.2595076100050657
TTLK,2020-06-29,0.2835,-1.3314682985180355,-1.2599266930502613
TTLK,2020-06-30,0.279,-1.3632367593035009,-1.2601871754850436
TTLK,2020-07-02,0.284,-1.3279384695418728,-1.260290207950203
TTLK,2020-07-03,0.2825,-1.3385279564703612,-1.2602369410865295
TTLK,2020-07-06,0.28,-1.3561771013511752,-1.2600285255348123
TTLK,2020-07-07,0.284,-1.3279384695418728,-1.2596661119358417
TTLK,2020-07-08,0.281,-1.3491174433988493,-1.2591508509304072
TTLK,2020-07-09,0.2805,-1.3526472723750123,-1.258483893159298
TTLK,2020-07-10,0.283,-1.3349981274941984,-1.2576663892633055
TTLK,2020-07-13,0.2805,-1.3526472723750123,-1.2566994898832173
TTLK,2020-07-14,0.2805,-1.3526472723750123,-1.2555843456598255
TTLK,2020-07-15,0.281,-1.3491174433988493,-1.2543221072339183
TTLK,2020-07-16,0.28,-1.3561771013511752,-1.2529139252462853
TTLK,2020-07-17,0.28,-1.3561771013511752,-1.2513609503377174
TTLK,2020-07-20,0.2795,-1.359706930327338,-1.2496643331490036
TTLK,2020-07-21,0.282,-1.342057785446524,-1.2478252243209345
TTLK,2020-07-22,0.2865,-1.3102893246610585,-1.2458447744942989
TTLK,2020-07-23,0.285,-1.3208788115895471,-1.2437241343098866
TTLK,2020-07-24,0.285,-1.3208788115895471,-1.241464454408488
TTLK,2020-07-27,0.2855,-1.3173489826133842,-1.2390668854308928
TTLK,2020-07-28,0.2875,-1.3032296667087329,-1.2365325780178902
TTLK,2020-07-29,0.2875,-1.3032296667087329,-1.2338626828102708
TTLK,2020-07-30,0.29,-1.2855805218279186,-1.2310583504488233
TTLK,2020-07-31,0.298,-1.2291032582093129,-1.2281207315743385
TTLK,2020-08-03,0.3025,-1.1973347974238473,-1.2250509768276059
TTLK,2020-08-04,0.3095,-1.1479171917575675,-1.2218502368494146
TTLK,2020-08-05,0.314,-1.1161487309721019,-1.2185196622805556
TTLK,2020-08-06,0.3145,-1.112618901995939,-1.2150604037618176
TTLK,2020-08-07,0.307,-1.1655663366383817,-1.2114736119339908
TTLK,2020-08-10,0.308,-1.158506678686056,-1.2077604374378652
TTLK,2020-08-11,0.3085,-1.1549768497098931,-1.2039220309142298
TTLK,2020-08-12,0.309,-1.1514470207337304,-1.1999595430038754
TTLK,2020-08-13,0.3085,-1.1549768497098931,-1.1958741243475912
TTLK,2020-08-14,0.309,-1.1514470207337304,-1.1916669255861665
TTLK,2020-08-17,0.311,-1.1373277048290789,-1.1873390973603923
TTLK,2020-08-18,0.3135,-1.1196785599482648,-1.1828917903110576
TTLK,2020-08-19,0.32,-1.0737907832581477,-1.1783261550789517
TTLK,2020-08-20,0.3325,-0.9855450588540765,-1.1736433423048656
TTLK,2020-08-21,0.321,-1.066731125305822,-1.1688445026295877
TTLK,2020-08-24,0.32,-1.0737907832581477,-1.1639307866939088
TTLK,2020-08-25,0.325,-1.0384924934965192,-1.1589033451386188
TTLK,2020-08-26,0.3375,-0.9502467690924481,-1.1537633286045066
TTLK,2020-08-27,0.3325,-0.9855450588540765,-1.1485118877323626
TTLK,2020-08-28,0.3265,-1.0279030065680308,-1.1431501731629763
TTLK,2020-08-31,0.326,-1.0314328355441935,-1.1376793355371375
TTLK,2020-09-01,0.3185,-1.0843802701866363,-1.1321005254956362
TTLK,2020-09-02,0.314,-1.1161487309721019,-1.1264148936792615
TTLK,2020-09-03,0.3295,-1.0067240327110536,-1.1206235907288042
TTLK,2020-09-04,0.327,-1.0243731775918679,-1.1147277672850535
TTLK,2020-09-07,0.3255,-1.0349626645203565,-1.1087285739887989
TTLK,2020-09-08,0.324,-1.0455521514488448,-1.1026271614808307
TTLK,2020-09-09,0.322,-1.0596714673534964,-1.0964246804019389
TTLK,2020-09-10,0.3245,-1.0420223224726821,-1.0901222813929121
TTLK,2020-09-11,0.3255,-1.0349626645203565,-1.0837211150945414
TTLK,2020-09-14,0.326,-1.0314328355441935,-1.0772223321476153
TTLK,2020-09-15,0.327,-1.0243731775918679,-1.0706270831929252
TTLK,2020-09-16,0.3255,-1.0349626645203565,-1.0639365188712595
TTLK,2020-09-17,0.326,-1.0314328355441935,-1.0571517898234082
TTLK,2020-09-18,0.327,-1.0243731775918679,-1.0502740466901617
TTLK,2020-09-21,0.323,-1.0526118094011707,-1.043304440112309
TTLK,2020-09-22,0.333,-0.9820152298779137,-1.0362441207306405
TTLK,2020-09-23,0.33,-1.0031942037348907,-1.0290942391859454
TTLK,2020-09-24,0.335,-0.9678959139732622,-1.0218559461190142
TTLK,2020-09-25,0.335,-0.9678959139732622,-1.014530392170636
TTLK,2020-09-28,0.33,-1.0031942037348907,-1.007118727981601
TTLK,2020-09-29,0.3285,-1.0137836906633793,-0.9996221041926987
TTLK,2020-09-30,0.328,-1.0173135196395422,-0.9920416714447191
TTLK,2020-10-01,0.3265,-1.0279030065680308,-0.9843785803784517
TTLK,2020-10-02,0.3225,-1.0561416383773334,-0.9766339816346864
TTLK,2020-10-05,0.321,-1.066731125305822,-0.9688090258542132
TTLK,2020-10-06,0.3305,-0.9996643747587279,-0.9609048636778217
TTLK,2020-10-07,0.3275,-1.020843348615705,-0.9529226457463016
TTLK,2020-10-08,0.328,-1.0173135196395422,-0.9448635227004424
TTLK,2020-10-09,0.338,-0.9467169401162853,-0.9367286451810348
TTLK,2020-10-12,0.3465,-0.8867098475215172,-0.9285191638288677
TTLK,2020-10-13,0.345,-0.8972993344500058,-0.920236229284731
TTLK,2020-10-14,0.3485,-0.8725905316168658,-0.9118809921894149
TTLK,2020-10-15,0.343,-0.9114186503546567,-0.9034546031837085
TTLK,2020-10-16,0.348,-0.8761203605930287,-0.8949582129084024
TTLK,2020-10-19,0.3465,-0.8867098475215172,-0.8863929720042858
TTLK,2020-10-20,0.347,-0.8831800185453543,-0.8777600311121485
TTLK,2020-10-21,0.3455,-0.8937695054738429,-0.8690605408727805
TTLK,2020-10-22,0.345,-0.8972993344500058,-0.8602956519269718
TTLK,2020-10-23,0.3445,-0.9008291634261686,-0.8514665149155115
TTLK,2020-10-26,0.343,-0.9114186503546567,-0.8425742804791898
TTLK,2020-10-27,0.335,-0.9678959139732622,-0.8336200992587962
TTLK,2020-10-28,0.322,-1.0596714673534964,-0.8246051218951211
TTLK,2020-10-29,0.328,-1.0173135196395422,-0.8155304990289535
TTLK,2020-10-30,0.3375,-0.9502467690924481,-0.8063973813010837
TTLK,2020-11-02,0.341,-0.9255379662593082,-0.7972069193523011
TTLK,2020-11-03,0.346,-0.8902396764976801,-0.7879602638233959
TTLK,2020-11-05,0.3505,-0.8584712157122144,-0.7786585653551574
TTLK,2020-11-06,0.37,-0.7208078856418634,-0.7693029745883758
TTLK,2020-11-09,0.3805,-0.6466814771424436,-0.7598946421638406
TTLK,2020-11-10,0.3745,-0.6890394248563978,-0.7504347187223419
TTLK,2020-11-11,0.369,-0.727867543594189,-0.740924354904669
TTLK,2020-11-12,0.37,-0.7208078856418634,-0.7313647013516118
TTLK,2020-11-13,0.38,-0.6502113061186064,-0.7217569087039604
TTLK,2020-11-16,0.3785,-0.6608007930470949,-0.7121021276025044
TTLK,2020-11-17,0.3705,-0.7172780566657005,-0.7024015086880335
TTLK,2020-11-18,0.3735,-0.6960990828087235,-0.6926562026013373
TTLK,2020-11-19,0.3765,-0.6749201089517464,-0.6828673599832059
TTLK,2020-11-20,0.379,-0.6572709640709321,-0.6730361314744291
TTLK,2020-11-23,0.379,-0.6572709640709321,-0.6631636677157964
TTLK,2020-11-24,0.3795,-0.6537411350947693,-0.6532511193480977
TTLK,2020-11-25,0.378,-0.6643306220232579,-0.6432996370121229
TTLK,2020-11-26,0.377,-0.6713902799755835,-0.6333103713486616
TTLK,2020-11-27,0.377,-0.6713902799755835,-0.6232844729985036
TTLK,2020-11-30,0.3775,-0.6678604509994207,-0.6132230926024387
TTLK,2020-12-01,0.3785,-0.6608007930470949,-0.6031273808012567
TTLK,2020-12-02,0.3795,-0.6537411350947693,-0.5929984882357475
TTLK,2020-12-03,0.381,-0.6431516481662808,-0.5828375655467004
TTLK,2020-12-04,0.3845,-0.6184428453331409,-0.5726457633749058
TTLK,2020-12-07,0.3915,-0.5690252396668609,-0.562424232361153
TTLK,2020-12-08,0.396,-0.5372567788813953,-0.552174123146232
TTLK,2020-12-09,0.41,-0.438421567548836,-0.5418965863709326
TTLK,2020-12-10,0.411,-0.43136190959651033,-0.5315927726760443
TTLK,2020-12-11,0.426,-0.3254670403116249,-0.5212638327023571
TTLK,2020-12-14,0.425,-0.3325266982639506,-0.5109109170906609
TTLK,2020-12-15,0.42,-0.36782498802557906,-0.5005351764817454
TTLK,2020-12-16,0.4275,-0.31487755338313633,-0.4901377615164
TTLK,2020-12-17,0.425,-0.3325266982639506,-0.4797198228354149
TTLK,2020-12-18,0.422,-0.3537056721209277,-0.46928251107957997
TTLK,2020-12-21,0.412,-0.4243022516441846,-0.4257495751703635
TTLK,2020-12-22,0.42,-0.36782498802557906,-0.3838522403045197
TTLK,2020-12-23,0.4235,-0.34311618519243914,-0.34356757248138226
TTLK,2020-12-24,0.419,-0.3748846459779048,-0.30487263770028483
TTLK,2020-12-25,0.42,-0.36782498802557906,-0.2677445019605609
TTLK,2020-12-28,0.4165,-0.392533790858719,-0.23216023126154406
TTLK,2020-12-29,0.419,-0.3748846459779048,-0.1980968916025685
TTLK,2020-12-30,0.4185,-0.3784144749540676,-0.1655315489829674
TTLK,2021-01-04,0.4245,-0.3360565272401134,-0.13444126940207446
TTLK,2021-01-05,0.447,-0.1772142233127853,-0.10480311885922333
TTLK,2021-01-06,0.4805,0.059284318090125056,-0.07659416335374813
TTLK,2021-01-08,0.4895,0.1228212396610563,-0.04979146888498187
TTLK,2021-01-11,0.4825,0.07340363399477644,-0.024372101452258876
TTLK,2021-01-12,0.475,0.020456199352333733,-0.00031312705491215453
TTLK,2021-01-13,0.4755,0.02398602832849658,0.02240838830772418
TTLK,2021-01-14,0.471,-0.007782432456969042,0.04381537863631668
TTLK,2021-01-15,0.474,0.01339654140000804,0.06393077793153146
TTLK,2021-01-18,0.4755,0.02398602832849658,0.08277752019403528
TTLK,2021-01-19,0.4775,0.03810534423314797,0.10037853942449404
TTLK,2021-01-20,0.486,0.09811243682791637,0.11675676962357406
TTLK,2021-01-21,0.4835,0.08046329194710214,0.13193514479194168
TTLK,2021-01-22,0.4845,0.08752294989942783,0.14593659893026367
TTLK,2021-01-25,0.486,0.09811243682791637,0.15878406603920614
TTLK,2021-01-26,0.499,0.1898879902081504,0.17050048011943542
TTLK,2021-01-27,0.504,0.22518627996977886,0.1811087751716174
TTLK,2021-01-28,0.5175,0.3204916623261754,0.19063188519641905
TTLK,2021-01-29,0.501,0.2040073061128018,0.1990927441945065
TTLK,2021-02-01,0.508,0.25342491177908166,0.2065142861665461
TTLK,2021-02-02,0.5075,0.24989508280291842,0.21291944511320393
TTLK,2021-02-03,0.5085,0.2569547407552441,0.21833115503514677
TTLK,2021-02-04,0.512,0.2816635435883844,0.2227723499330403
TTLK,2021-02-05,0.513,0.28872320154071013,0.22626596380755148
TTLK,2021-02-08,0.511,0.27460388563605875,0.22883493065934646
TTLK,2021-02-09,0.5135,0.29225303051687257,0.23050218448909154
TTLK,2021-02-10,0.519,0.3310811492546643,0.2312906592974533
TTLK,2021-02-11,0.516,0.3099021753976872,0.23122328908509737
TTLK,2021-02-12,0.511,0.27460388563605875,0.23032300785269078
TTLK,2021-02-15,0.516,0.3099021753976872,0.2286127496008994
TTLK,2021-02-16,0.513,0.28872320154071013,0.2261154483303902
TTLK,2021-02-17,0.507,0.24636525382675595,0.2228540380418289
TTLK,2021-02-18,0.501,0.2040073061128018,0.21885145273588202
TTLK,2021-02-19,0.506,0.23930559587443026,0.2141306264132159
TTLK,2021-02-20,0.5095,0.2640143987075698,0.20871449307449685
TTLK,2021-02-22,0.498,0.1828283322558247,0.20262598672039145
TTLK,2021-02-24,0.505,0.23224593792210457,0.2109389151937846
TTLK,2021-02-25,0.5035,0.22165645099361564,0.21970249797768493
TTLK,2021-02-26,0.493,0.14753004249419624,0.22894669445808136
TTLK,2021-03-01,0.497,0.17576867430349902,0.23869979607078862
TTLK,2021-03-02,0.506,0.23930559587443026,0.24898842630144458
TTLK,2021-03-03,0.5085,0.2569547407552441,0.2598375406855129
TTLK,2021-03-04,0.503,0.21812662201745317,0.27127042680828106
TTLK,2021-03-05,0.499,0.1898879902081504,0.2833087043048612
TTLK,2021-03-09,0.5045,0.22871610894594133,0.29597232486019
TTLK,2021-03-10,0.5025,0.21459679304128992,0.30927957220902913
TTLK,2021-03-11,0.5015,0.20753713508896424,0.32324706213596355
TTLK,2021-03-12,0.5005,0.20047747713663855,0.33788974247540415
TTLK,2021-03-15,0.503,0.21812662201745317,0.3532208931115852
TTLK,2021-03-16,0.4995,0.19341781918431325,0.3692521259785668
TTLK,2021-03-17,0.4995,0.19341781918431325,0.38599338506023173
TTLK,2021-03-18,0.511,0.27460388563605875,0.40345294639028895
TTLK,2021-03-19,0.5065,0.2428354248505927,0.4216374180522706
TTLK,2021-03-22,0.51,0.26754422768373304,0.44055174017953513
TTLK,2021-03-23,0.505,0.23224593792210457,0.46019918495526335
TTLK,2021-03-24,0.52,0.33814080720698997,0.48058135661246193
TTLK,2021-03-25,0.525,0.37343909696861843,0.5016981914339618
TTLK,2021-03-26,0.546,0.5216919139674581,0.5235479577524187
TTLK,2021-03-29,0.5595,0.6169972963238545,0.5461272559503121
TTLK,2021-03-30,0.59,0.8323168638697878,0.5694310184599467
TTLK,2021-03-31,0.656,1.2982542887232835,0.5934525097634513
TTLK,2021-04-01,0.615,1.0088083126779301,0.6181833263927794
TTLK,2021-04-02,0.635,1.150001471724444,0.6436133969297091
TTLK,2021-04-05,0.6295,1.1111733529866523,0.6697309820058428
TTLK,2021-04-06,0.6165,1.0193977996064192,0.6965226743026073
TTLK,2021-04-07,0.594,0.8605554956790906,0.7239733985512538
TTLK,2021-04-08,0.591,0.8393765218221135,0.7520664115328597
TTLK,2021-04-09,0.562,0.6346464412046692,0.7807833020783247
TTLK,2021-04-12,0.599,0.895853785440719,0.8101039910683735
TTLK,2021-04-13,0.5955,0.8711449826075796,0.8400067314335564
TTLK,2021-04-14,0.596,0.8746748115837419,0.8704681081542467
TTLK,2021-04-15,0.597,0.8817344695360677,0.901463038260644
TTLK,2021-04-16,0.5985,0.8923239564645566,0.9329647708327712
TTLK,2021-04-19,0.593,0.8534958377267648,0.9649448870004754
TTLK,2021-04-20,0.5975,0.8852642985122309,0.9973732999434293
TTLK,2021-04-21,0.5975,0.8852642985122309,1.030218254891129
TTLK,2021-04-22,0.6015,0.9135029303215336,1.063446329122896
TTLK,2021-04-23,0.604,0.9311520752023476,1.097022431967877
TTLK,2021-04-26,0.618,1.0299872865349073,1.1309098048050403
TTLK,2021-04-27,0.629,1.1076435240104898,1.1650700210631821
TTLK,2021-04-28,0.624,1.0723452342488613,1.1994629862209218
TTLK,2021-04-29,0.62,1.0441066024395587,1.2340469378067023
TTLK,2021-04-30,0.615,1.0088083126779301,1.268778445398792
TTLK,2021-05-04,0.626,1.0864645501535128,1.3036124106252847
TTLK,2021-05-05,0.623,1.0652855762965356,1.3385020671640961
TTLK,2021-05-06,0.623,1.0652855762965356,1.373398980742969
TTLK,2021-05-07,0.636,1.1570611296767697,1.4082530491394705
TTLK,2021-05-10,0.679,1.4606264216267746,1.4430125021809899
TTLK,2021-05-11,0.6935,1.5629914619354968,1.4776239017447437
TTLK,2021-05-12,0.698,1.594759922720962,1.5120321417577718
TTLK,2021-05-13,0.6755,1.4359176187936342,1.5461804481969377
TTLK,2021-05-14,0.714,1.7077144499581731,1.5367757943813047
TTLK,2021-05-17,0.7185,1.7394829107436391,1.526214604136087
TTLK,2021-05-18,0.725,1.7853706874337558,1.514525171639098
TTLK,2021-05-19,0.705,1.644177528387242,1.5017375544342197
TTLK,2021-05-20,0.72,1.7500723976721273,1.487883573431408
TTLK,2021-05-21,0.722,1.7641917135767786,1.4729968129066884
TTLK,2021-05-24,0.7145,1.7112442789343363,1.4571126205021554
TTLK,2021-05-25,0.7065,1.6547670153157308,1.4402681072259804
TTLK,2021-05-26,0.69,1.5382826591023564,1.4225021474523998
